Massetognathus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,2,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,2,0,?,?,?,?,0,4,0,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,3,3,0,0,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,0,0,0,0,1,0,0,?,0,?,?,?,0,?,0,?,0,0,0,0,0,?,0,?,?,?,0,?,?,0,0,0,0,0,0,0,0,?,?,0,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,0,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,?,0,?,?,0,0,0,0,0,?,?,?,0,?,?,0,?,?,?,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0,0,?,0,0,?,?,?,?,?,?,?,?,1,0,0,0,?,?,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,?,?,?,0,?,0,0,0,0,?,0,0,?,?,0,?,0,?
Thrinaxodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,?,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,0,0,0,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,0,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,?,0,?,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,0,0,0,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,?,?,?,0,0,0,0,0,0,0,0,0,?,0,0,?,?,?,?,?,?,?,?,0,0,0,0,?,?,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,1,0,?,1,0,0,0,0,0,0,?,?,?,0,?,?,?,?,0,?,0,0,0,0,?,0,0,?,?,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,0,3,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,?,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,?,?,0,1,1,2,0,?,?,?,0,0,1,0,0,0,0,0,0,0,0,?,0,0,0,0,?
Perameles,2,1,?,?,?,1,4,1,0,1,0,2,4,1,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,0,2,1,0,1,3,0,0,?,?,?,?,?,0,2,0,2,1,0,2,1,1,0,0,0,1,1,2,1,1,1,1,3,2,1,5,1,2,0,0,0,3,2,1,2,2,2,1,0,2,0,2,0,2,2,?,2,2,1,1,2,0,?,0,0,1,0,2,1,0,1,0,2,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,1,1,0,0,1,1,1,?,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,1,0,0,2,1,2,1,0,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,2,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,1,0,1,1,1,1,0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,1,1,0,0,3,0,2,0,1,1,2,0,2,1,1,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,1,1,1,1,2,1,3,1,?,?,2,1,1,1,0,1,1,1,0,0,4,2,1,2,0,0,2,0,1,1,1,2,1,0,0,2,0,2,1,0,0,1,0,0,1,1,0,2,1,2,0,1,0,1,0,0,0,2,0,3,2,1,2,1,0,0,0,2,1,1,1,0,1,1,0,1,2,1,?,?,?,2,2,1,0,0,1,?,?,2,3,0,0,0,1,0,0,0,?,0,0,0,0,?,?,0,?,0,0,0,?,0
Dromiciops,2,1,1,2,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,0,0,0,0,2,1,?,?,0,0,0,1,0,0,0,0,0,0,0,0,0,0,?,0,?,?,?,?,1,3,0,2,1,0,1,3,0,0,?,?,?,?,?,0,2,0,3,1,0,2,1,1,0,0,0,1,1,1,0,1,1,1,3,2,0,5,1,2,0,1,0,3,2,1,2,2,2,1,1,2,0,2,0,2,2,?,2,2,1,1,2,0,?,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,1,0,1,0,0,2,1,2,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,?,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,2,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,2,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,2,0,0,1,1,1,0,0,3,0,2,0,1,1,2,0,1,1,1,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,?,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,1,1,0,2,1,3,1,?,?,2,1,2,2,0,1,1,1,0,0,3,2,1,3,0,0,2,0,1,1,1,1,1,0,0,2,0,3,1,1,0,1,0,0,1,1,0,0,1,2,0,?,0,1,0,0,0,2,0,3,2,1,2,1,1,0,0,2,1,0,1,1,1,1,0,1,2,1,0,1,1,2,2,1,0,0,2,?,?,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,?,0,0,0,?,0
Thylacomyidae,2,1,1,?,?,1,4,1,0,1,0,2,4,?,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,1,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1,1,?,?,1,1,1,3,2,?,?,1,?,?,?,?,3,?,?,?,4,?,?,?,?,?,2,0,4,2,?,?,?,1,1,2,0,?,0,0,1,0,0,0,0,1,?,?,0,1,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,?,?,?,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,?,?,?,1,2,2,2,2,2,1,?,?,0,?,2,?,2,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,?,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,?,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,?,0,?,?,?,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,?,?,1,1,?,?,0,?,0,0,2,?,0,?,0,0,0,2,0,1,1,1,1,0,0,3,0,2,?,1,1,2,?,1,1,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,0,?,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,?,0,0,0,0,1,0,0,0,2,?,1,?,?,?,1,1,?,?,2,1,3,1,?,?,2,1,?,?,0,?,1,1,0,0,4,2,1,?,0,0,2,0,1,1,1,?,1,0,0,2,0,2,1,?,0,1,0,0,1,1,?,2,1,2,?,1,0,1,?,0,0,2,0,?,2,?,?,1,?,0,0,2,1,?,1,?,?,?,0,1,2,1,?,?,?,2,2,1,0,0,?,?,?,2,3,0,0,0,1,0,0,0,?,0,0,0,0,?,?,0,?,0,0,0,?,0
Macropus,2,1,1,?,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,?,2,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,0,0,2,0,0,0,0,0,1,1,3,3,0,1,1,3,2,0,4,1,3,1,0,0,4,3,1,2,4,0,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,0,0,0,?,3,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,2,0,0,4,0,0,0,0,1,?,?,?,?,?,3,3,2,2,3,2,?,1,1,0,2,0,2,1,1,2,?,?,?,?,1,?,1,?,0,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,2,1,1,1,2,2,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2,1,0,0,1,0,?,0,1,2,1,3,1,2,0,?,1,1,2,0,5,1,0,0,1,0,1,2,1,2,1,3,?,1,1,0,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,3,0,2,1,1,1,3,1,3,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,1,1,2,1,3,1,?,?,2,1,2,2,0,1,1,1,0,0,5,2,1,3,0,0,2,0,1,1,1,1,1,1,0,2,1,3,1,1,0,1,0,0,1,1,0,2,1,2,0,1,0,1,0,0,0,3,0,3,2,1,2,1,1,0,0,2,1,0,1,?,0,0&1&2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,?,0,0,0,?,0
Acrobates,2,1,1,?,?,1,4,1,0,1,0,2,4,1,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,2,1,0,2,0,0,0,0,0,1,1,0,1,0,1,1,3,2,1,5,1,2,0,0,0,4,2,1,2,4,2,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,0,0,1,1,1,0,?,?,?,0,0,0,3,0,0,0,0,0,0,0,1,0,?,2,2,2,2,3,1,0,0,0,0,2,0,2,1,1,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,?,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,?,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,2,?,1,1,1,1,0,1,0,0,2,?,0,?,1,?,0,2,0,1,1,1,1,0,0,3,0,2,1,1,1,3,1,3,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,2,0,2,1,3,1,?,?,2,1,2,?,1,1,1,1,0,0,5,2,1,3,1,0,2,0,1,1,1,3,1,0,0,2,0,3,1,1,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,2,0,3,2,1,2,1,1,0,0,2,1,1,1,1,1,2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,?,0,0,0,?,0
Phascolarctos,2,1,1,?,?,1,3,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,2,0,2,0,0,0,0,0,1,1,3,3,0,1,1,3,2,0,4,1,3,0,0,0,4,3,1,2,4,2,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,1,0,0,?,3,0,1,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,2,0,0,4,0,0,0,0,1,0,?,?,?,?,3,3,2,2,3,3,?,2,0,0,1,0,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,?,2,1,1,1,2,2,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,1,0,1,1,1,1,0,1,0,0,2,1,0,0,1,?,0,2,0,1,1,2,1,0,0,3,0,2,1,1,1,0,0,1,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,1,1,1,1,2,1,3,1,?,?,2,1,1,2,0,1,1,1,0,0,3,2,1,3,0,0,2,0,1,1,1,3,1,1,0,2,1,4,1,0,0,1,0,0,1,1,1,0,1,2,0,1,0,1,0,0,0,3,0,3,2,0,1,1,0,0,0,2,1,1,1,1,0,2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,?,0
Vombatus,2,1,1,?,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,2,0,2,0,0,0,0,0,1,1,3,3,0,1,1,3,2,0,4,1,3,1,0,0,4,3,1,2,4,2,0,?,3,0,2,0,3,2,?,2,1,1,1,2,0,?,0,0,1,0,0,0,0,0,?,3,0,1,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,3,0,0,4,0,1,0,1,2,0,?,?,?,?,3,3,2,2,3,3,?,2,0,1,?,0,2,1,1,2,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,2,1,1,1,2,2,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,1,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,2,0,1,1,2,1,0,0,3,0,2,1,1,1,0,?,0,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,0,2,3,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,2,1,3,1,?,?,2,1,1,2,0,1,1,1,0,0,5,2,1,3,0,0,2,0,1,1,1,3,1,0,0,2,1,4,1,1,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,3,0,3,2,0,2,1,0,0,0,2,1,1,1,1,0,0,1,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,?,0
Phalanger,2,1,1,?,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,0,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,2,0,2,0,0,0,0,0,1,1,3,3,0,0,1,3,2,1,5,1,2,0,0,0,4,3,1,2,4,2,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,1,0,0,?,3,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,2,0,0,3,0,0,0,0,0,0,0,1,0,?,2,2,2,2,2,2,0,2,1,0,2,0,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,2,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,2,0,1,1,2,1,0,0,3,0,2,1,1,1,3,1,3,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,1,1,2,1,3,1,?,?,2,1,2,2,1,1,1,1,0,0,5,2,1,3,1,0,2,0,1,1,1,3,1,1,0,2,1,3,1,0,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,3,0,3,2,0,2,1,0,0,0,2,1,1,1,1,1,2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,?,0,0,0,?,0
Pseudocheirus,2,1,1,?,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,2,0,2,0,0,0,0,0,1,1,3,3,0,0,1,3,2,0,4,1,3,0,0,0,4,2,1,2,4,2,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,1,0,0,?,3,0,1,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,2,0,0,3,0,0,0,0,1,0,0,1,0,?,3,3,2,2,3,2,0,0,0,0,2,0,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,1,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,0,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,2,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,2,0,1,1,2,1,0,0,3,0,2,1,1,1,3,1,3,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,2,1,2,1,3,1,?,?,2,1,2,2,1,1,1,1,0,0,5,2,1,3,1,0,2,0,1,1,1,2,1,0,0,2,0,3,1,1,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0,1,2,0,3,2,1,2,1,0,0,0,2,1,1,1,1,1,2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,?,0,0,0,?,0
Petauroides,2,1,1,?,?,1,4,1,0,1,0,2,4,0,2,1,1,0,1,1,1,1,0,0,1,4,2,1,0,3,0,1,3,0,0,1,1,1,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,0,?,?,?,?,?,?,0,?,?,?,?,?,3,?,3,5,3,1,3,0,0,?,?,?,?,?,1,3,0,3,2,0,2,0,0,0,0,0,1,1,3,3,0,0,1,3,2,0,4,1,3,0,0,0,4,2,1,2,4,2,0,?,3,0,2,0,4,2,?,2,1,1,1,2,0,?,0,0,1,0,0,1,0,0,?,3,0,0,1,1,2,0,1,2,1,?,?,2,2,2,1,0,1,1,1,0,1,1,0,?,?,?,2,0,0,3,0,0,0,0,0,0,0,1,0,?,3,3,2,2,3,2,0,0,0,0,2,0,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,2,0,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,0,1,2,0,1,?,1,0,1,1,0,2,3,1,0,1,1,1,1,0,1,2,1,1,1,1,1,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,?,0,1,2,1,3,1,2,0,?,1,1,2,0,5,1,0,0,2,0,1,2,1,2,1,3,?,1,2,0,1,1,1,1,0,1,0,0,2,1,0,0,1,0,0,2,0,1,1,2,1,0,0,3,0,2,1,1,1,3,1,3,0,3,2,3,1,1,1,2,5,1,1,1,1,1,1,1,3,0,0,2,?,2,3,1,1,4,1,0,1,0,1,3,?,?,?,?,?,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,2,1,2,1,3,1,?,?,2,1,2,2,1,1,1,1,0,0,5,2,1,3,1,0,2,0,1,1,1,2,1,0,0,2,0,2,1,1,0,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0,1,2,0,3,2,1,2,1,1,0,0,2,1,0,1,1,1,2,0,1,2,1,?,?,?,2,2,1,0,0,2,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,?,0,0,0,?,0
Massetognathus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,?,0,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,2,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,2,0,?,?,?,?,0,4,0,0,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,3,3,0,0,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,0,0,?,0,?,0,0,0,0,0,0,1,0,0,?,0,?,?,?,0,?,0,?,0,0,0,0,0,?,0,?,?,?,0,?,?,0,0,0,0,0,0,0,0,?,?,0,?,0,?,?,?,?,?,?,0,?,?,?,?,?,0,0,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,?,0,?,?,0,0,0,0,0,?,?,?,0,?,?,0,?,?,?,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,?,?,0,0,?,0,0,?,?,?,?,?,?,?,?,1,0,0,0,?,?,0,0,0,?,?,0,0,?,0,?,0,0,?,0,0,0,?,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,?,?,?,0,?,?,?,?,0,?,0,0,0,0,?,0,0,?,?,0,?,0,?
